MainText,Title,비관련
"저작권자 © 중부일보 무단전재 및 재배포 금지

최근 북한의 연이은 도발로 위기가 고조되는 가운데 경기도 북부소방재난본부가 민방공 사태를 대비한 접경지역 민방위경보시설을 실시한다.30일 도 북부재난본부에 다르면 민방위경보시설은 접경지역 국지도발 등 민방공 사태 발생 시 즉각적인 경보울림 태세 확립과 국지성 호우, 태풍 등 자연재난 발생 시 신속한 재난방송을 위해 운영된다.도 북부소방재난본부는 도·시·군 관계공무원 등과 함께 합동점검반을 구성해 경기북부 173개소 경보시설의 시스템 작동 및 장비 주변시설 관리상태, 통신회선의 소통상태와 위성수신기 작동상태 등을 점검한다.점검결과 가벼운 불안전 요인은 현장에서 즉시 보완하고 현지 조치가 어려운 경우 유지보수 및 전문 장비제작업체 등을 통해 9월 중순까지 보수해 신속하고 안전하게 경보시설을 운영한다는 방침이다.현재 경기북부 지역내 민방위경보사이렌은 시 단위에 149개소, 군 단위에 24개소가 설치돼 있다.특히 접경지역 6개 시·군에는 국지도발 등 민방공사태 발생 시 즉각적인 경보울림태세 확립을 위해 128개소가 설치되어있으며 읍·면·동장은 지역 군부대장으로부터 경보발령 요청받을 때 즉각 발령 할 수 있도록 운영관리 중이다.김일수 경기북부소방재난본부장은 “최근 경기북부지역 산불예방 홍보 7회, 온열환자 폭염예방 11회, 물놀이 안전 17회, 풍동천 범람 주의 4회 등 민방위경보시설에 대한 중요성 및 활용도가 높다”면서 “민방위경보시설의 안전성을 확보해 국지도발·태풍·집중호우 등 각종 재난발생 시 신속하게 전파해 도민의 인명과 재산피해를 최소화하겠다”고 밝혔다.서희수기자","경기도 북부소방재난본부, 접경지역 민방위경보시설 실시",100
"저작권자 © 중부일보 무단전재 및 재배포 금지

한국에너지공단 인천지역본부는 22일 청라반도유보라2차아파트에서 에너지 생활문화 조성을 위한‘불을 끄고 별을 켜다’행사를 개최했다.이번 행사는 제14회 에너지의 날을 맞아 한국에너지인천본부와 인천시가 공동주관한 가운데, 시민들에게 에너지절약을 독려하고, 생활습관을 조성하기 위해 마련됐다.특히 당일 밤 9시께부터 5분 간 청라반도유보라2아파트 754세대가 동참해 소등행사 및 에너지절약 체험부스와 에너지절약 퀴즈 등 신재생에너지 관련 체험활동을 이어갔다.공단 관계자는 “각 가정과 학교, 공공기관 등 폭염 속에서도 행사에 참여해준데 대해 감사하다”며, “에너지절약에 대한 인식을 바꾸기 위한 계기로 거듭나기를 바란다”고 말했다.최문석기자/chlanstjrig@joongboo.com","한국에너지공단 인천본부, ‘불을 끄고 별을 켜다’ 개최",100
"▲ 안양시가 신촌동 주민센터에 녹색커튼사업을 시범 운영 중이다. 사진=안양시청

저작권자 © 중부일보 무단전재 및 재배포 금지

안양시가 건물에 넝쿨식물을 식재해 건물에 햇빛이 직접 닿는 것을 막아 기온을 낮추는 효과가 있는 녹색커튼사업을 신촌동 주민센터에 시범적으로 추진했다.시는 지난 5월 중순 신촌동주민센터 전면에 수세미와 제비콩 넝쿨 녹색커튼을 설치해 유난히 더웠던 올해 여름의 열섬현상을 다소 완화함은 물론 새로운 볼거리를 제공했다.녹색커튼을 설치하면 동주민센터 유리벽면의 햇빛을 차단해 실내온도를 낮추는 효과는 물론 도로변 소음감소, 먼지차단 등의 효과도 있는 것으로 나타났다.한편, 시는 녹색커튼 시범사업을 관공서나 학교 등에 확대 추진해 온난화로 인한 폭염과 열섬현상을 완화하고 쾌적한 도시환경을 조성해 나갈 계획이다.정현기자/face001@joongboo.com","안양시, 넝쿨식물 활용 열섬현상 최소화",0
"▲ 16일 한국산업단지공단 경기지역본부가 한국산업안전보건공단, 고용노둥부 안산지청 등과 함께 관할단지 내 건설현장을 찾아 '유관기관 합동 안전점검 및 캠페인'을 진행한 후 기념촬영을 하고 있다. 사진=한국산업단지공단 경기지역본부

저작권자 © 중부일보 무단전재 및 재배포 금지

한국산업단지공단 경기지역본부는 16일 여름철 폭염이나 장마를 대비해 한국산업단지공단 경지역본부 관할단지의 건설현장을 대상으로 ‘유관기관 합동 안전점검 및 캠페인’을 진행했다고 밝혔다.반월·시화·시화MTV단지에서 진행된 이번 안전점검에서는 입주업체 안전관리를 점검하고 및 건설현장 재해예방 등을 알렸다. 특히 점검의 전문성을 위해 한국산업안전보건공단, 고용노동부 안산지청 및 한국재해예방관리원 등 유관기관과 합동으로 진행됐다.정인화 산단공 본부장은 “여름철에는 집중 호우의 영향으로 산업단지 내 도로 침수나 녹지지역 인근 산사태 위험이 높다”며 “안전한 산업단지를 만들어 갈수 있도록 산업단지 주변 인프라 및 입주기업 안전점검에 최선을 다하겠다”고 말했다.허지성기자/sorry@joongboo.com","한국산단공 경기, 유관기관 합동 안전점검 및 캠페인 진행",100
"▲ 이천시가 지역내 취약계층에게 온누리상품권 및 백미 200포를 지원했다. 사진=이천시청

저작권자 © 중부일보 무단전재 및 재배포 금지

이천시는 폭염기 취약계층의 피해를 예방하기 위해 다양한 지원을 펼치고 있다.10일 시는 생활 형편이 어려운 중증 장애인 300여 세대에게 여름용품 등을 구매할 수 있는 온누리상품권을 지원하고 저소득가정, 다문화가정 등 200세대에는 백미를 전달했다.시는 앞으로 추가 조사를 통해 선정된 70여 세대에 온누리상품권 2천여만 원을 추가 지원할 예정이다.시는 독거노인생활관리사와 방문간호사가 독거노인으로 등록된 984명과 취약 대상자 52명을 대상으로 ▶가정방문, 안부 전화 등으로 건강 상태 확인 ▶폭염기 건강관리법 및 안전사고 예방교육을 하고 있다.또 지역내 394개소 경로당에 대해 냉방기 보유(에어컨 610대, 선풍기 822대) 및 정상작동 유무를 점검하고 경로당 냉방비 1억1천700만 원을 지원, 어르신들이 경로당 이용에 어려움이 없도록 조치했다.조병돈 시장은 “지역내 취약계층이 무더운 여름철 폭염에 아무 피해 없이 건강하게 지낼 수 있도록 꾸준한 관심과 적극적인 지원을 아끼지 않겠다”고 밝혔다.김웅섭기자","이천시, 폭염기 취약계층 지원 펼쳐",100
"저작권자 © 중부일보 무단전재 및 재배포 금지

6월 경기도 실물경제는 제조업 생산이 소폭 감소했으나 설비투자 및 수출이 호조세를 지속해 완만한 개선세를 보이는 것으로 나타났다.한국은행 경기본부가 8일 발표한 ‘2017년 6월 경기도 실물경제’에 따르면 지난 6월 제조업 생산 증감율은 전년동월대비 1.9% 감소한 것으로 나타났다.제조업 출하지수(2.7%→1.4%)와 재고지수가(11.1%→4.4%)로 지난달 보다 낮아진 이유에서다.이는 재고지수 항목중 전자·영상·음향·통신 등의 반도체 제품의 재고조정을 한것으로 풀이된다.다만 삼성전자의 사상 최고실적과 삼성전자 평택공장 본격 가동 등의 이유로 향후 제조업 생산은 다시 상승세을 보일것으로 전망된다.설비투자는 자본재 수입이 높은 증가세를 유지해 전년동월대비 143.0%로 상승세를 지속했다.수출은 반도체 등 전자제품의 호조로 전년동월대비 20.9% 오른 높은 증가세를 유지했다.소비는 대형소매점을 중심으로 전월보다 증가폭이 확대됐다.경기도 대형소매점 판매액지수가 전년동월대비 5월 +1.1%에서 6월 +2.8%로 오름세가 지속됐기 때문이다.건설투자는 감소폭이 지난달 보다 축소된 것으로 조사됐다.경기도 건축착공면적이 전년동월대비 5월 …25.7% 에서 6월 …10.8%로 감소율이 소폭 줄어들었기 때문이다.취업자수는 전월보다 증가폭이 축소돼 취업경기는 전망이 밝을것으로 예측된다.5월 취업자수는 17만5천 명이 증가했지만 6월은 11만4천 명으로 축소됐다.고용률은 62.1%로 전월보다 0.3% 하락세를 보이고 있었으며, 실업률 또한 4.4%로 전달대비 1.5% 확대됐다.소비자물가 상승률은 1.9%에서 2.2%로 전월보다 오름폭을 나타냈다.이중 공업제품 가격이 0.8%에서 0.6%로 축소된 반면 농축수산물은 7.7%에서 8.3%로 가뭄, 폭염, 등과 같은 요인이 작용한 것으로 보인다.한편 7월 경기도 주택·아파트매매가격은 전월보다 상승폭이 확대됐다.주택은 전년동월대비 6월 1.1%→7월 1.3% 올랐으며, 아파트는 6월 1.4%→1.8%로 증가했다.하지만 7월 주택·아파트전세가격은 전월보다 상승폭이 축소됐다.주택은 전년동월대비 6월 1.4%→7월 1.3%를 아파트는 1.9%→1.8%로 감소세를 보이기도했다.정경태기자/jkt1014@joongboo.com","6월 경기도 실물경제, 제조업 생산 소폭 감소 설비투자 및 수출은 호조세",100
"▲ 중부일보(수원) = 접경지역 개발ㆍ규제 완화 시동

▲ 경향신문(서울) = 문재인 정부 '증세 논의' 첫발

▲ 서울신문(서울) = 초대기업ㆍ초고소득자 증세 드라이브

▲ 세계일보(서울) = '국정농단 수사' 2라운드 불지피나

▲ 조선일보(서울) = 민주당이 깃발 든 '부자 증세론'

▲ 중앙일보(서울) = 문 정부 '부자 증세' 카드 꺼냈다

▲ 한겨레(서울) = '박근혜 청와대' 문건서 드러난 '이념전' 보수논객ㆍ청년 육성

SNSㆍ포털 통제까지

▲ 한국일보(서울) = 檢 힘 뺀다더니 '적폐 수사' 떠안기는 靑

▲ 매일경제(서울) = 5400만원 연봉자도 최저임금 미달?

▲ 서울경제(서울) = ""법인ㆍ소득세 올리자""…黨政서 불붙은 증세론

▲ 파이낸셜뉴스(서울) = LG전자, 항공기내 엔터ㆍ통신사업 '노크'

▲ 한국경제(서울) = 하루 만에…'증세 공론화' 나선 黨政

▲ 디지털타임스(서울) = '미래창조' 지우고 '정보통신' 되살렸다

▲ 전자신문(서울) = 中企ㆍ벤처ㆍ혁신ㆍ창업, 대한민국 산업 전면에

▲ 아시아투데이(서울) = ""초대기업 법인세 25%로 인상""

▲ 아시아타임즈(서울) = 정부, '소통' 아닌 '통보'만…재계 '가슴앓이'

▲ 아주경제(서울) = 재계 '상생 행보' 총수들이 직접 나섰다

▲ 이데일리(서울) = ""증세에 솔직해지자""…부자稅 수면 위로

▲ 일간투데이(서울) = 新성장산업 주도 중소벤처기업부 신설

▲ 매일일보(서울) = 정부조직법 진통 속 통과…추경은?

▲ 신아일보(서울) = 朴정권 상징 '창조과학' 사라진다

▲ 에너지경제(서울) = 원안위 '격상' 탈원전 포석?

▲ 건설경제(서울) = 이낙연 총리 '건설 70년 건설의 날' 축사 화제

""건설인 신뢰하고

힘껏 지원하겠다

▲ 국제신문(부산) = 김해공항 예측수요 1천만 축소

▲ 부산일보(부산) = 태웅 ""사과문 내야 잔금 준다"" 갑질

▲ 대구일보(대구) = 과속방지턱, 높일까 낮출까

▲ 대구신문(대구) = 文 정부, 조직 완성 '본궤도 진입'

▲ 영남일보(대구) = 지방대학, 정부가 키운다

▲ 매일신문(대구) = 문재인 정부 공항 정책, 대구경북은 없다

▲ 기호일보(인천) = 시-중구 '상상플랫폼' 조성 놓고 신경전

▲ 인천일보(인천) = 3년 빈바다…해경, 인천으로 돌아온다

▲ 일간경기(인천) = 지자체발 '교통안전 혁명' 이뤄질까

▲ 광남일보(광주) = 숨이 턱턱 그곳에선 ""더위 싹""

▲ 광주일보(광주) = 광주전남 이례적 폭염 왜

▲ 전남매일(광주) = 달빛동맹 힘 모아 동서 대동맥 잇자

▲ 호남매일(광주) = 6조원대 전남도 금고 왜 표류하나

▲ 남도일보(광주) = 송정∼광주역 셔틀열차 밑 빠진 독에 물 붓기

▲ 광주매일(광주) = 39억 리모델링 광주시민회관 방치

▲ 대전일보(대전) = 공공부문 비정규직 31만 명 정규직 전환

▲ 충청투데이(대전) = 정부조직법 개정에 정부세종청사 지각변동

▲ 금강일보(대전) = 추억 단절 아쉬움 반…교통 개선 기대감 반

▲ 경상일보(울산) = 사연댐 52년 만에 취수 완전중단

▲ 울산매일(울산) = 반구대암각화 생태제방안 또 무산 '충격'

▲ 울산신문(울산) = 바짝 마른 울산, 사상 첫 식수 잔량 낙동강 물 의존

▲ 울산제일일보(울산) = 반구대암각화 '생태제방안' 무산…보존대책 다시 원점으로

▲ 경기일보(수원) = 평택항만公-유령기업 '수상한 관계'

▲ 경기신문(수원) = 道 '블록체인' 플랫폼 구축 6개월째 지지부진

▲ 경인일보(수원) = 경기도 연정 정책/공공임대상가/文 정부에서 빛 본다

▲ 중부일보(수원) = 접경지역 개발ㆍ규제 완화 시동

▲ 전국매일(성남) = '50兆 도시재생 뉴딜' 지자체 경쟁 뜨겁다

▲ 강원도민일보(춘천) = 공공부문 2500여 명 비정규직 딱지 뗀다

▲ 강원일보(춘천) = 도내 비정규직 2천여 명 정규직 된다

▲ 동양일보(청주) = ""국민은 쥐"" 막말에 성난 민심

▲ 중부매일(청주) = 해외연수 조기귀국 도의원 진정한 반성은 없다

▲ 충청일보(청주) = 김학철 ""국민 레밍 같다"" 막말 파문

▲ 전라일보(전주) = 군산조선소 재가동 빠져 지원책 실망

▲ 전북도민일보(전주) = 정부, 군산조선소 '알맹이 없는' 대책

▲ 전북일보(전주) = 군산조선소 정부 대책 ""알맹이가 없다""

▲ 경북일보(포항) = '해오름동맹' 지자체 광역협력 모델 됐다

▲ 경북매일신문(포항) = 경북, 불투명 '원전' 대신 '신재생에너지

▲ 경북도민일보(포항) = 안동호 수질오염 / 임하호도 '불안'

▲ 대경일보(포항) = 대구공항 통합이전 '원점 재검토?'

▲ 경남일보(진주) = 초등학교 때 놀던 그 아파트 놀이터 이제 재건축되나

▲ 경남매일(김해) = 도내 교실 '미세먼지' 전국 최악

▲ 창원일보(창원) = 경남 학교 30% 교실에 미세먼지 '가득'

▲ 경남도민일보(창원) = 제대로 된 지방분권 시대 주민 관심ㆍ참여에 달렸다 ▲ 경남신문(창원) = 도의회, 학교급식종사자 식비 또 삭감

▲ 제민일보(제주) = [제25회 백록기 전국고교축구대회] 절대 강자는 없다…예선부터 예측불허

▲ 제주매일(제주) = 도민 44∼49% ""비례대표 축소해야""

▲ 제주신문(제주) = '비례대표 축소하고 지역구 늘리기' 결론

▲ 제주일보(제주) = 도의원 비례대표 줄여 지역구 늘린다

▲ 한라일보(제주) = 제주도의원 비례대표 줄여 지역구 확대

▲ 제주新보(제주) = 제6ㆍ9선거구 분구 등 의원 정수 조정을 위한 도민 여론조사 결과

비례대표 축소가 49.1% 최고

저작권자 © 중부일보 무단전재 및 재배포 금지",2017년 7월 21일(금) 전국 주요 신문 톱뉴스,100
"저작권자 © 중부일보 무단전재 및 재배포 금지

20일 경기·인천지역 폭염 특보가 발효되며, 경기북부지역은 오후에 소나기 내릴 것으로 전망된다.수도권기상청은 대부분 폭염 특보가 발효되며, 밤에는 일부지역 열대야 이어져 건강관리에 특별히 유의할 것을 당부했다.전국 최저기온은 23~25도, 최고 기온은 30~34도로 예상되고 있다.주요 지역별 기온 분포는 아침 최저기온 백령도 24도, 의정부 23도, 인천 25도, 수원 24도다.최고기온은 수원 33도 인천 30도 의정부 32도 백령도 28도로 전망되고 있다.해상에서는 서해중부 앞바다에 5~8m, 서해중부 먼바다에서 7~10m의 파고를 기록할 것으로 보인다.그리고 서해중부해상은 당분간 짙은 안개가 곳곳에 껴 항해나 조업, 선박에 주의가 필요하다.김형아기자","[내일 날씨] 7월 20일(목) 경기인천 폭염 특보, 오후 소나기",100
"▲ 지난해 거점 마리나항만 개발사업 실시협약 체결식에서 제종길 시장이 협약서를 들고 기념촬영을 하고 있다. 사진=안산시청

▲ 제종길 시장이 2016 PNLG 국제 컨퍼런스에서 환영사를 하고 있다. 사진=안산시청

저작권자 © 중부일보 무단전재 및 재배포 금지

제종길 안산시장은 ‘숲의도시 안산’을 기필코 이룩하겠다는 포부를 지니고 3년 동안 자연과 씨름해 왔다. 대부도를 세계에서 으뜸가는 관광휴양도시로 탈바꿈 시키겠다는 집념으로 낮과 밤을 잊은채 일에 몰두해 왔다. 학자 유형으로 꼼꼼함이 주무기인 제 시장은 인기에 급급해 불필요한 예산을 휴지조각처럼 날려버리는 지자체가 비일비재한 한국 지방정치의 현실에서 미래지향적인 재생도시 구축을 위한 장기포석을 놓고 있다. 이에 생명·자연환경·일자리·복지 등 다방면에서 다양한 사업들을 시행중이다. 제종길 안산시장에게 안산의 어제와 오늘 그리고 내일을 물어봤다.―취임 3주년을 자체 평가한다면.“막중한 임무를 부여받고, 쉼 없이 달려오다 보니 벌써 3년이 지났다. 시정 전반에 관심과 응원으로 격려를 보내주신 74만 안산시민 여러분과 중부일보 독자 여러분께 감사드린다. 지난해 안산시는 시 승격 30주년을 맞아 30살의 멋진 청년이 됐다. 12만의 작은 도시에서 수도권 최대의 산업도시로 성장했고, 앞서 나가는 숲의 도시이자 4차 산업을 주도해 나가는 미래지향적 도시로 발전하고 있다.지난 3년은 사람이 최우선인 안전한 생명도시, 시민이 중심인 공정도시, 환경과 문화가 공존하는 생태도시, 서민이 살기 좋은 일자리·복지도시를 만들기 위해 초석을 다지는 시간이었다. 이러한 든든한 기초 공사 덕분에 우리는 세월호의 아픔을 극복하고 더욱 화합된 모습으로 국내 최초 스마트 팩토리 사업 유치, 신안산선과 KTX 초지역 정차 등을 확정해 산업과 교통의 중심도시로 자리매김 했다. 경기도 최초의 생태관광지, 아시아 최초의 ESTC 개최 등 생태 관광분야에서 여러 ‘최초’라는 타이틀을 지니게 됐다.또한, 전국 기초자치단체 중 최초로 에너지 자립도시 2030 비전을 선포하고 탈 원전, 신재생 에너지라는 세계적 이슈에 가장 빠르게 대응하고 있으며 ‘숲의 도시’라는 비전 아래 친환경적이고 지속가능한 발전을 이뤄냈다고 생각한다.”―안산시가 안고 있는 시급한 사안과 해결점은.“현재까지 생명도시, 공정도시, 생태도시, 일자리·복지도시라는 거시적인 정책 키워드를 기본으로 중·장기적인 목표를 설정, 계획적이고 꾸준하게 진행해 왔으며 많은 분야에서 성과가 나오고 있다.안산시 역대 최대 규모 도시개발 사업인 사동 90블록 복합개발은 수도권에서도 손꼽히는 융·복합 미니 신도시로 조성중이다. 안산의 생활권을 획기적으로 변화시킬 신안산선 연장과 KTX초지역 정차 확정, 소사~원시선·수인선이 차질 없이 진행되고 있다.특히 가시화되고 있는 89블록, 초지역세권 개발 사업은 지역 선순환 구조를 통해 향후 10여 년간 3조 원 이상의 자금이 다시 지역사회로 환원될 것이며, 안산시는 수도권 광역 교통망의 중심지가 되어 새로운 일자리 창출과 지역상권 회복이 기대된다.이 같은 사업들이 내는 시너지 효과는 시민들에게 다양한 혜택으로 돌아갈 것이며 저와 1천900명 공직자들은 최선의 노력을 다해 성공적인 마무리를 이끌 것이다.”―‘숲의 도시 안산’의 의미와 3년간의 성과는.“전 세계적으로 도시화가 가속되고 있으며 이에 따른 열섬효과·대기오염·토양침식 및 물 부족 등 일련의 환경 문제가 발생해 심각한 위협이 되고 있다. 이를 해결하기 위해 우리 시 여건에 가장 부합하는 지속가능 발전 모델로 ‘숲의 도시’를 정했다.2015년 4월 숲의도시 안산 선포식 이후 각종 쓰레기 투기 등으로 눈살을 찌푸리게 했던 도심 자투리 공간에 나무와 화초를 심는 ‘쌈지공원 조성사업’ 206개소를 비롯, 방치된 콘크리트 인공지반을 숲으로 조성하는 ‘생활환경 숲’, 사회약자층을 배려한 ‘녹색나눔 숲’, ‘도심 속 작은 수목원’ 등 지속적으로 크고 작은 도시숲 사업을 적극적으로 발굴·추진했다.이에 따라 민선 6기 초기인 2014년 생활권 도시숲 면적이 1인당 5.77㎡ 에 불과했으나 2016년 산림청 발표에는 53% 증가한 8.82㎡로 나타나, 세계보건기구 권고기준인 9㎡에 근접한 녹지를 확보했다. 이 결과 우리시는 지난해 기록적인 폭염 속에서 7차례나 폭염특보에서 제외되는 등 그간의 노력이 성과로 돌아오고 있다.또한 오는 9월 29일부터 10월 1일까지 3일 동안 화랑유원지 및 고잔동 마을 일원에서 제5회 경기정원 박람회를 개최한다. 이번 박람회는 정원 전시뿐 아니라 도시공원에 인접한 구도심을 박람회 장소에 포함시켜 시민이 직접 만들고 유지·관리하는 참여형 박람회다. 노후화된 화랑유원지와 고잔동 마을이 정원으로 새롭게 변신해 시민들이 생활 속에서 정원을 경험하며 서로 소통하고 화합하는 계기가 될 것이다.아울러 1989년 매립을 시작으로, 현재까지 방치됐던 본오동 시화쓰레기매립장 일원 45만1천432㎡에 올해 ‘세계정원 경기가든’ 조성사업을 추진, 지역주민의 여가·휴식 공간 활용은 물론 세계적 관광명소로 만들 계획이다.숲의 도시 조성사업은 시장적 가치·자산적 가치·공익적 효과 등 1천억 원의 투자로 총 99조 원 가량의 사업효과가 날 것으로 분석되고 있으며, 시민들의 정서 안정과 도시의 이미지 제고 효과까지 그 의미는 더욱 크다.”―남은 임기동안 필히 풀어야 할 안산시의 숙제는.“먼저 4·16세월호 참사 안산시추모사업 협의회가 봉안시설 문제 등으로 4·16안전공원 건립 장소를 정하지 못한 채 해산되면서 다시 국무조정실 추모사업 협의회로 넘기게 되었다. 추모 시설 건립에 있어 유가족 및 그들을 지지하는 시민여러분과 반대로 화랑유원지 내 봉안시설 설치를 부정적으로 생각하는 지역 주민과의 갈등은 반드시 해소돼야 할 과제다. 갈등을 풀고 안산시민 모두가 인정하는 추모시설을 만들 수 있도록 노력할 것이다.다음은 안전과 일자리 문제를 해결하는 것이다. 안전에 대한 부정적 이미지가 높은 상황에서 현재 우리의 문제점을 정확히 파악하여 WHO 권고 기준에 맞추고, 가정경제의 기반이 되는 일자리 확충에도 더욱 힘쓰겠다.또한, 89블록을 4차 산업 혁명을 선도할 수 있는 거점도시로 조성하고 90블록에 만들어지는 스마트 팩토리와 연계, R&D센터나 스타트업 벤처기업들이 모이는 도시로의 기반을 선제적으로 마련하겠다. 기업이 성장하고, 방문객이 많아져 지속가능한 자급자족 도시가 되기 위해서는 자연과 숲이 주는 생태관광과 4차 산업혁명을 선도하는 등 도시의 새로운 성장모델을 제시해야 한다. 남은 1년, 기대와 희망을 가지고 시민 여러분만 보고 달려가겠다.”전춘식기자","[인터뷰] 제종길 안산시장 ""신재생에너지 발 빠른 대응""",100
"▲ 기흥구는 민원인 편의를 위해 구청사에 버스도착 정보안내시스템을 설치했다. 사진=기흥구청

저작권자 © 중부일보 무단전재 및 재배포 금지

용인시 기흥구는 구청을 방문하는 주민들이 구청 앞 버스정류장에 도착하는 버스 정보를 미리 알 수 있도록 ‘버스도착정보안내시스템(BIS) 모니터’를 시범 설치했다고 9일 밝혔다.버스도착정보안내시스템은 ▶버스도착정보 ▶노선정보 ▶남은 좌석 수 등 모니터를 통해 안내하기 때문에 민원인들이 업무를 보고난 후 편리하게 버스를 이용할 수 있다.구 관계자는 “버스도착정보안내시스템 시범설치로 폭염·장마·폭설 등으로 기상 상태가 좋지 않을 때 구청을 방문하는 주민들이 대중교통을 더욱 편리하게 이용할 수 있을 것으로 기대한다”고 말했다.정찬성기자","용인시, 기흥구청사 로비에 버스도착안내 모니터 시범 설치",100
"▲ 농협인천본부는 22일 각 농축협별 총괄업무를 맡고 있는 기획상무들과 상생과 소통을 위한 협의회를 개최하고 계통간 협력방안을 논의하였으며, 마니산 참성단을 찾아 가뭄해소를 위한 기원을 한후 함께 화이팅을 외치고 있다. 사진=농협인천본부

농협중앙회 인천지역본부에서는 상생과소통, 협력을 통한 조직역량 결집과 농업인 실익 제고를 위한 올해 상반기‘인천농협발전상생협의회’를 22일 개최했다.



이날 협의회는 각 농축협별 총괄 업무를 맡고 있는 기획상무들과 지역본부 단장 등이 참석해 가뭄피해 농업인 지원을 위한 계통간 협력 방안 등에 대해 논의하고 마니산 참성단에 올라 가뭄 해갈의 단비를 기원했다.



김재기 본부장은“가뭄, 폭염 등 유난히 혹독한 자연재해와 함께 지속된 AI로 큰 어려움을 겪고 있는 농가 지원을 위해 농·축협과 중앙회 등 범농협 임직원이 한마음 한뜻으로 합심해야 한다”며,“이를 위해 상호 협력하는 조직문화 확산이 필요하고, 각 농협 중추적인 기획상무들의 적극적인 역할이 필요하다”고 말했다.

박영재기자/jbpak@joongboo.com



저작권자 © 중부일보 무단전재 및 재배포 금지","인천농협, 상행발전상생협의회 개최",100
"▲ 일산동부경찰서는 혹서기 근무지침 준수와 기능 간 협업 등을 논의한 치안현안 회의를 실시했다=사진 일산동부경찰서

저작권자 © 중부일보 무단전재 및 재배포 금지

일산동부경찰서는 6월 넷째주 치안현안 회의를 실시했다고 19일 밝혔다.이날 회의는 경찰서장, 각 과장, 지구대·파출소장, 기능별 계·팀장 등 총 37명이 참석해, 그간 기능별 중점 추진사항을 점검하고 하반기 활동 방향을 공유했다.특히, 연일 이어지는 무더위에 대비한 혹서기 근무지침 준수와 기능 간 협업 및 세밀한 업무 분석을 통한 효율적 업무수행 방안을 논의했다.김성희 서장 “지역내 시민 한 분 한 분에 대해 관심과 배려를 바탕으로 세심한 업무처리가 필요하다”며 “이를 기반으로 인권을 가장 우선시하는 일산동부경찰이 될 수 있도록 노력해주길 바라고 연일 계속되는 폭염 속 건강관리에도 유의해야 한다”고 당부했다.노진균기자","일산동부경찰서, 6월 넷째주 치안현안 회의 실시",100
"저작권자 © 중부일보 무단전재 및 재배포 금지

농촌진흥청은 기후변화에 따른 가축들의 폭염피해를 막기 위해 ‘가축사육 기상정보시스템’을 구축했다고 8일 밝혔다.기상정보시스템은 기상청 가상자료인 온도와 상대습도를 활용해 가축의 열스트레스 지수(THI)를 구체적으로 제공한다. 이를 통해 5월부터 9월까지 지역마다 가축이 받는 THI를 실시간으로 확인해 축산농가는 폭염으로 인한 피해를 최소화할 수 있을 전망이다.THI는 수치가 높을수록 가축의 스트레스가 큰 것을 의미하며 경고단계에서는 사료섭취량과 체중 감소, 생산성 감소한다. 위험단계에서는 심한 헐떡거림과 탈수·탈진, 체내전해질과 호르몬 균형 이상이 발생하며 최고단계인 경우 심하면 폐사할 수 있다.기상정보시스템은 국립축산과학원 축산농장관리 프로그램인 ‘한우리 누리집(hanwoori.nias.go.kr)’ 에서 이용할 수 있다.농촌진흥청 관계자는 “급격한 기후변화와 기상재해가 잦은 상황에서는 가축이 받는 환경요인을 예측하고 대응책을 마련하는 것이 중요하다”며 “이번 시스템이 여름철 고온으로 인한 생산성 저하, 폐사율 등을 개선해 농가의 안정생산에 도움이 되길 바란다”고 말했다.허지성기자/sorry@joongboo.com","농촌진흥청, 가축사육 기상정보시스템 구축",0
